@relation systemml_v0.14.0-incubating-rc4
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.0,0.0,0.01,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.196,0.004,0.027,0.003,0.036,0.002,0.016,0.0,0.053,0.034,0.012,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.001,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.176,0.004,0.025,0.003,0.033,0.002,0.014,0.0,0.053,0.034,0.012,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.001,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.176,0.004,0.026,0.003,0.034,0.002,0.015,0.0,0.026,0.034,0.012,0.021,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.013,0.0,0.011,0.02,0.0,0.0,0.0,0.0,0.096,0.001,0.0,-1.0
0.085,0.0,0.047,0.0,0.0,0.02,0.5,0.0,0.017,0.02,0.431,0.02,0.109,0.02,0.125,0.014,0.045,0.001,0.063,0.044,0.025,0.028,0.0,0.012,0.02,0.0,0.009,0.033,0.011,0.018,0.022,0.016,0.01,0.005,0.0,0.0,0.0,0.086,0.001,0.0,-1.0
0.106,0.0,0.145,0.0,0.0,0.051,0.5,0.0,0.05,0.038,0.529,0.043,0.156,0.04,0.175,0.03,0.083,0.003,0.059,0.044,0.017,0.027,0.0,0.006,0.009,0.0,0.003,0.01,0.0,0.005,0.007,0.01,0.003,0.003,0.0,0.0,0.0,0.059,0.001,0.0,-1.0
0.043,0.0,0.016,0.0,0.0,0.013,0.5,0.0,0.033,0.015,0.392,0.013,0.057,0.014,0.074,0.009,0.052,0.001,0.088,0.068,0.058,0.067,0.0,0.067,0.0,0.111,0.0,0.0,0.0,0.052,0.213,0.052,0.0,0.032,0.0,0.0,0.0,0.109,0.001,0.0,-1.0
0.117,0.0,0.13,0.0,0.0,0.043,0.5,0.0,0.1,0.04,0.588,0.037,0.162,0.039,0.184,0.03,0.075,0.003,0.059,0.047,0.02,0.025,0.0,0.008,0.013,0.0,0.014,0.013,0.004,0.007,0.005,0.011,0.005,0.006,0.0,0.0,0.0,0.07,0.001,0.0,-1.0
0.128,0.0,0.285,0.0,0.0,0.08,0.5,0.0,0.1,0.069,0.627,0.073,0.214,0.07,0.235,0.056,0.122,0.009,0.056,0.043,0.016,0.023,0.0,0.005,0.006,0.0,0.01,0.007,0.002,0.003,0.004,0.007,0.003,0.002,0.0,0.0,0.0,0.057,0.001,0.0,-1.0
0.149,0.0,0.389,0.0,0.0,0.095,0.5,0.0,0.067,0.085,0.529,0.072,0.237,0.08,0.252,0.065,0.093,0.008,0.055,0.041,0.015,0.021,0.0,0.003,0.003,0.0,0.004,0.003,0.002,0.004,0.002,0.004,0.002,0.002,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.128,0.0,0.43,0.0,0.0,0.103,0.5,0.0,0.067,0.093,0.529,0.074,0.233,0.086,0.248,0.069,0.098,0.009,0.057,0.042,0.016,0.023,0.0,0.005,0.014,0.0,0.002,0.007,0.003,0.006,0.002,0.008,0.003,0.003,0.0,0.0,0.0,0.078,0.001,0.0,-1.0
0.117,0.0,0.238,0.0,0.0,0.068,0.5,0.0,0.1,0.062,0.588,0.063,0.217,0.062,0.236,0.05,0.097,0.006,0.064,0.046,0.022,0.028,0.0,0.011,0.024,0.0,0.004,0.013,0.004,0.014,0.017,0.012,0.006,0.006,0.0,0.0,0.0,0.08,0.001,0.0,-1.0
0.117,0.0,0.316,0.0,0.0,0.081,0.5,0.0,0.1,0.083,0.608,0.068,0.228,0.078,0.247,0.063,0.104,0.008,0.057,0.043,0.016,0.022,0.0,0.004,0.005,0.0,0.002,0.007,0.001,0.007,0.007,0.005,0.003,0.003,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.149,0.0,0.85,0.0,0.0,0.188,0.5,0.002,0.083,0.18,0.608,0.129,0.347,0.161,0.36,0.138,0.132,0.023,0.056,0.045,0.016,0.023,0.0,0.005,0.018,0.0,0.005,0.007,0.002,0.005,0.006,0.008,0.003,0.002,0.0,0.0,0.0,0.08,0.001,0.0,-1.0
0.043,0.0,0.016,0.0,0.0,0.011,0.5,0.0,0.033,0.011,0.353,0.011,0.051,0.011,0.066,0.007,0.042,0.0,0.088,0.034,0.062,0.051,0.0,0.039,0.0,0.0,0.0,0.0,0.017,0.052,0.111,0.026,0.007,0.0,0.0,0.0,0.0,0.104,0.001,0.0,-1.0
0.043,0.0,0.016,0.0,0.0,0.014,0.5,0.0,0.033,0.014,0.392,0.014,0.058,0.014,0.075,0.009,0.052,0.001,0.088,0.068,0.066,0.069,0.0,0.067,0.0,0.111,0.0,0.0,0.0,0.056,0.148,0.052,0.0,0.032,0.0,0.0,0.0,0.109,0.001,0.0,-1.0
0.043,0.0,0.016,0.0,0.0,0.014,0.5,0.0,0.033,0.014,0.392,0.014,0.058,0.014,0.075,0.009,0.052,0.001,0.088,0.068,0.066,0.069,0.0,0.067,0.0,0.111,0.0,0.0,0.0,0.056,0.148,0.052,0.0,0.032,0.0,0.0,0.0,0.109,0.001,0.0,-1.0
0.043,0.0,0.016,0.0,0.0,0.011,0.5,0.0,0.033,0.011,0.333,0.011,0.05,0.011,0.064,0.007,0.041,0.0,0.088,0.034,0.062,0.051,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.056,0.12,0.026,0.0,0.0,0.0,0.0,0.0,0.104,0.001,0.0,-1.0
0.043,0.0,0.016,0.0,0.0,0.011,0.5,0.0,0.033,0.011,0.333,0.011,0.05,0.011,0.064,0.007,0.041,0.0,0.088,0.034,0.062,0.051,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.056,0.111,0.026,0.0,0.0,0.0,0.0,0.0,0.104,0.001,0.0,-1.0
0.043,0.0,0.016,0.0,0.0,0.014,0.5,0.0,0.033,0.014,0.412,0.013,0.054,0.014,0.072,0.009,0.055,0.001,0.088,0.068,0.062,0.069,0.0,0.067,0.0,0.111,0.0,0.0,0.0,0.056,0.167,0.052,0.0,0.032,0.0,0.0,0.0,0.109,0.001,0.0,-1.0
0.085,0.0,0.036,0.0,0.0,0.026,0.5,0.0,0.083,0.026,0.51,0.027,0.143,0.026,0.162,0.02,0.055,0.001,0.076,0.072,0.042,0.047,0.0,0.025,0.025,0.0,0.012,0.043,0.0,0.044,0.028,0.031,0.023,0.018,0.0,0.0,0.0,0.117,0.003,0.0,-1.0
0.106,0.0,0.145,0.0,0.0,0.051,0.5,0.0,0.05,0.038,0.529,0.043,0.156,0.04,0.175,0.03,0.083,0.003,0.059,0.044,0.017,0.027,0.0,0.006,0.009,0.0,0.003,0.01,0.0,0.005,0.007,0.01,0.003,0.003,0.0,0.0,0.0,0.059,0.001,0.0,-1.0
0.043,0.0,0.016,0.0,0.0,0.012,0.5,0.0,0.033,0.013,0.392,0.012,0.055,0.013,0.072,0.008,0.05,0.001,0.088,0.057,0.058,0.06,0.0,0.056,0.0,0.074,0.0,0.0,0.0,0.056,0.158,0.041,0.0,0.032,0.0,0.0,0.0,0.109,0.001,0.0,-1.0
0.117,0.0,0.13,0.0,0.0,0.043,0.5,0.0,0.1,0.04,0.588,0.037,0.162,0.039,0.184,0.03,0.075,0.003,0.059,0.047,0.02,0.025,0.0,0.008,0.013,0.0,0.014,0.013,0.004,0.007,0.005,0.011,0.005,0.006,0.0,0.0,0.0,0.07,0.001,0.0,-1.0
0.128,0.0,0.285,0.0,0.0,0.08,0.5,0.0,0.1,0.069,0.627,0.073,0.214,0.07,0.235,0.056,0.122,0.009,0.056,0.043,0.016,0.023,0.0,0.005,0.006,0.0,0.01,0.007,0.002,0.003,0.004,0.007,0.003,0.002,0.0,0.0,0.0,0.056,0.001,0.0,-1.0
0.106,0.0,0.145,0.0,0.0,0.051,0.5,0.0,0.05,0.038,0.529,0.043,0.156,0.04,0.175,0.03,0.083,0.003,0.059,0.044,0.017,0.027,0.0,0.006,0.009,0.0,0.003,0.01,0.0,0.005,0.007,0.01,0.003,0.003,0.0,0.0,0.0,0.055,0.001,0.0,-1.0
0.117,0.0,0.13,0.0,0.0,0.043,0.5,0.0,0.1,0.04,0.588,0.037,0.162,0.039,0.184,0.03,0.075,0.003,0.059,0.047,0.02,0.025,0.0,0.008,0.013,0.0,0.014,0.013,0.004,0.007,0.005,0.011,0.005,0.006,0.0,0.0,0.0,0.065,0.001,0.0,-1.0
0.043,0.0,0.016,0.0,0.0,0.014,0.5,0.0,0.033,0.014,0.392,0.013,0.056,0.014,0.073,0.009,0.052,0.001,0.088,0.068,0.062,0.069,0.0,0.067,0.0,0.111,0.0,0.0,0.0,0.056,0.176,0.052,0.0,0.032,0.0,0.0,0.0,0.111,0.001,0.0,-1.0
0.043,0.0,0.016,0.0,0.0,0.011,0.5,0.0,0.033,0.011,0.392,0.011,0.052,0.011,0.069,0.007,0.045,0.0,0.088,0.045,0.062,0.053,0.0,0.044,0.0,0.037,0.0,0.0,0.0,0.039,0.092,0.034,0.0,0.016,0.0,0.0,0.0,0.107,0.001,0.0,-1.0
0.106,0.0,0.145,0.0,0.0,0.051,0.5,0.0,0.05,0.038,0.529,0.043,0.156,0.04,0.175,0.03,0.083,0.003,0.059,0.044,0.017,0.027,0.0,0.006,0.009,0.0,0.003,0.01,0.0,0.005,0.007,0.01,0.003,0.003,0.0,0.0,0.0,0.049,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.005,0.059,0.003,0.039,0.004,0.04,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.149,0.0,0.073,0.0,0.0,0.03,0.5,0.0,0.067,0.032,0.471,0.034,0.147,0.033,0.163,0.025,0.063,0.002,0.064,0.051,0.027,0.03,0.0,0.017,0.029,0.008,0.019,0.023,0.023,0.019,0.028,0.018,0.014,0.007,0.0,0.0,0.0,0.075,0.001,0.0,-1.0
0.128,0.0,0.073,0.0,0.0,0.031,0.5,0.0,0.083,0.03,0.569,0.03,0.147,0.03,0.168,0.023,0.066,0.002,0.068,0.048,0.028,0.032,0.0,0.013,0.014,0.0,0.013,0.023,0.011,0.021,0.01,0.017,0.01,0.007,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.043,0.0,0.057,0.0,0.0,0.02,0.5,0.0,0.05,0.017,0.451,0.018,0.083,0.018,0.102,0.012,0.056,0.001,0.06,0.046,0.018,0.028,0.0,0.005,0.024,0.0,0.025,0.03,0.005,0.006,0.025,0.01,0.004,0.004,0.0,0.0,0.0,0.065,0.001,0.0,-1.0
0.191,0.0,0.124,0.0,0.0,0.041,0.5,0.0,0.1,0.042,0.51,0.045,0.177,0.043,0.194,0.033,0.075,0.003,0.06,0.042,0.022,0.025,0.0,0.009,0.017,0.004,0.015,0.013,0.007,0.01,0.005,0.011,0.006,0.004,0.0,0.0,0.0,0.066,0.001,0.0,-1.0
0.106,0.0,0.041,0.0,0.0,0.02,0.5,0.0,0.083,0.024,0.471,0.026,0.134,0.025,0.151,0.019,0.053,0.001,0.069,0.051,0.04,0.039,0.0,0.027,0.025,0.014,0.035,0.043,0.013,0.031,0.017,0.031,0.018,0.012,0.0,0.0,0.0,0.085,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.059,0.002,0.017,0.002,0.019,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.096,0.0,0.047,0.0,0.0,0.026,0.5,0.0,0.033,0.023,0.529,0.022,0.121,0.023,0.142,0.017,0.055,0.001,0.066,0.061,0.03,0.037,0.0,0.015,0.027,0.0,0.018,0.033,0.011,0.019,0.022,0.021,0.01,0.01,0.0,0.0,0.0,0.089,0.001,0.0,-1.0
0.085,0.0,0.098,0.0,0.0,0.032,0.5,0.0,0.033,0.027,0.51,0.026,0.129,0.027,0.148,0.02,0.059,0.002,0.059,0.041,0.02,0.025,0.0,0.006,0.01,0.0,0.005,0.017,0.0,0.01,0.031,0.01,0.005,0.002,0.0,0.0,0.0,0.064,0.001,0.0,-1.0
0.085,0.0,0.036,0.0,0.0,0.022,0.5,0.0,0.033,0.02,0.51,0.021,0.112,0.02,0.132,0.015,0.053,0.001,0.069,0.051,0.031,0.04,0.0,0.017,0.017,0.0,0.012,0.043,0.0,0.028,0.024,0.025,0.013,0.006,0.0,0.0,0.0,0.075,0.001,0.0,-1.0
0.117,0.0,0.171,0.0,0.0,0.05,0.5,0.0,0.067,0.053,0.51,0.038,0.172,0.047,0.189,0.037,0.065,0.003,0.057,0.045,0.017,0.024,0.0,0.007,0.012,0.0,0.003,0.01,0.0,0.009,0.007,0.009,0.005,0.006,0.0,0.0,0.0,0.075,0.001,0.0,-1.0
0.021,0.0,0.021,0.0,0.0,0.023,1.0,0.0,0.017,0.036,0.392,0.029,0.06,0.033,0.077,0.022,0.11,0.003,0.092,0.085,0.086,0.101,0.0,0.117,0.0,0.167,0.0,0.0,0.0,0.133,0.347,0.087,0.071,0.071,0.0,0.0,0.0,0.127,0.001,0.0,-1.0
0.021,0.0,0.057,0.0,0.0,0.048,1.0,0.0,0.033,0.051,0.392,0.044,0.074,0.049,0.09,0.033,0.138,0.006,0.101,0.046,0.055,0.076,0.0,0.085,0.0,0.04,0.0,0.0,0.0,0.1,0.141,0.059,0.004,0.017,0.0,0.0,0.0,0.086,0.001,0.0,-1.0
0.021,0.0,0.062,0.0,0.0,0.054,1.0,0.0,0.033,0.059,0.392,0.05,0.078,0.056,0.094,0.038,0.15,0.007,0.101,0.051,0.061,0.08,0.0,0.089,0.0,0.056,0.0,0.0,0.0,0.102,0.153,0.063,0.005,0.024,0.0,0.0,0.0,0.092,0.001,0.0,-1.0
0.021,0.0,0.057,0.0,0.0,0.048,1.0,0.0,0.05,0.051,0.412,0.044,0.076,0.049,0.093,0.033,0.14,0.006,0.103,0.046,0.056,0.077,0.0,0.085,0.0,0.04,0.0,0.0,0.0,0.1,0.141,0.059,0.004,0.017,0.0,0.0,0.0,0.09,0.001,0.0,-1.0
0.021,0.0,0.062,0.0,0.0,0.055,1.0,0.0,0.033,0.06,0.392,0.051,0.079,0.057,0.095,0.038,0.151,0.007,0.101,0.051,0.06,0.08,0.0,0.089,0.0,0.056,0.0,0.0,0.0,0.104,0.158,0.063,0.005,0.024,0.0,0.0,0.0,0.09,0.001,0.0,-1.0
0.106,0.0,0.202,0.0,0.0,0.059,0.5,0.0,0.1,0.054,0.529,0.047,0.19,0.052,0.207,0.041,0.076,0.004,0.057,0.046,0.019,0.024,0.0,0.006,0.007,0.0,0.012,0.01,0.005,0.008,0.012,0.008,0.005,0.005,0.0,0.0,0.0,0.072,0.001,0.0,-1.0
0.074,0.0,0.01,0.0,0.0,0.011,0.5,0.0,0.033,0.015,0.392,0.015,0.073,0.015,0.089,0.01,0.048,0.001,0.105,0.051,0.056,0.074,0.0,0.058,0.0,0.0,0.045,0.167,0.0,0.078,0.306,0.073,0.02,0.024,0.0,0.0,0.0,0.144,0.001,0.0,-1.0
0.096,0.0,0.067,0.0,0.0,0.022,0.5,0.0,0.017,0.021,0.373,0.02,0.094,0.021,0.108,0.015,0.046,0.001,0.056,0.036,0.02,0.024,0.0,0.007,0.014,0.0,0.0,0.023,0.0,0.012,0.03,0.01,0.007,0.003,0.0,0.0,0.0,0.083,0.001,0.0,-1.0
0.074,0.0,0.021,0.0,0.0,0.024,0.5,0.0,0.017,0.022,0.627,0.022,0.118,0.022,0.144,0.016,0.065,0.001,0.068,0.095,0.044,0.066,0.008,0.053,0.093,0.044,0.036,0.067,0.0,0.042,0.106,0.061,0.024,0.038,0.0,0.0,0.0,0.129,0.001,0.0,-1.0
0.106,0.0,0.161,0.0,0.0,0.044,0.5,0.0,0.033,0.04,0.51,0.038,0.147,0.039,0.165,0.029,0.076,0.003,0.057,0.038,0.017,0.022,0.0,0.004,0.009,0.0,0.003,0.01,0.0,0.007,0.029,0.006,0.003,0.001,0.0,0.0,0.0,0.055,0.001,0.0,-1.0
0.021,0.0,0.031,0.0,0.0,0.049,1.0,0.0,0.017,0.062,0.373,0.049,0.063,0.057,0.079,0.037,0.172,0.008,0.097,0.119,0.097,0.144,0.0,0.153,0.0,0.278,0.0,0.0,0.0,0.212,0.417,0.122,0.041,0.08,0.0,0.0,0.0,0.121,0.001,0.0,-1.0
0.021,0.0,0.036,0.0,0.0,0.069,1.0,0.0,0.033,0.092,0.373,0.071,0.073,0.084,0.088,0.056,0.221,0.016,0.102,0.121,0.104,0.175,0.0,0.2,0.0,0.286,0.0,0.0,0.0,0.238,0.492,0.173,0.075,0.081,0.0,0.0,0.0,0.146,0.001,0.0,-1.0
0.021,0.0,0.031,0.0,0.0,0.049,1.0,0.0,0.033,0.062,0.392,0.05,0.066,0.058,0.083,0.038,0.174,0.009,0.101,0.119,0.099,0.145,0.0,0.153,0.0,0.278,0.0,0.0,0.0,0.212,0.417,0.122,0.041,0.08,0.0,0.0,0.0,0.121,0.001,0.0,-1.0
0.021,0.0,0.031,0.0,0.0,0.058,1.0,0.0,0.017,0.076,0.373,0.06,0.066,0.07,0.082,0.046,0.2,0.012,0.097,0.119,0.099,0.17,0.0,0.194,0.0,0.278,0.0,0.0,0.0,0.223,0.509,0.169,0.074,0.08,0.0,0.0,0.0,0.136,0.001,0.0,-1.0
0.16,0.0,0.171,0.0,0.0,0.055,0.5,0.0,0.05,0.049,0.51,0.041,0.176,0.046,0.193,0.036,0.068,0.003,0.06,0.056,0.021,0.03,0.0,0.015,0.033,0.0,0.005,0.017,0.0,0.016,0.011,0.017,0.008,0.008,0.0,0.0,0.0,0.082,0.002,0.0,-1.0
0.096,0.0,0.912,0.0,0.0,0.196,0.5,0.0,0.1,0.213,0.588,0.178,0.379,0.2,0.389,0.173,0.162,0.036,0.054,0.04,0.014,0.019,0.0,0.002,0.003,0.0,0.005,0.003,0.0,0.003,0.004,0.003,0.001,0.001,0.0,0.0,0.0,0.083,0.001,0.0,-1.0
0.096,0.0,0.067,0.0,0.0,0.031,0.5,0.0,0.05,0.032,0.569,0.029,0.139,0.031,0.161,0.023,0.066,0.002,0.06,0.05,0.023,0.03,0.003,0.011,0.027,0.008,0.006,0.023,0.004,0.016,0.022,0.018,0.007,0.006,0.0,0.0,0.0,0.075,0.001,0.0,-1.0
0.117,0.0,0.047,0.0,0.0,0.026,0.5,0.0,0.05,0.025,0.51,0.025,0.128,0.025,0.147,0.018,0.055,0.001,0.066,0.054,0.026,0.037,0.0,0.017,0.027,0.0,0.009,0.033,0.0,0.023,0.019,0.025,0.01,0.005,0.0,0.0,0.0,0.089,0.001,0.0,-1.0
0.021,0.0,0.031,0.0,0.0,0.029,1.0,0.0,0.05,0.034,0.373,0.032,0.084,0.033,0.099,0.023,0.085,0.003,0.118,0.034,0.093,0.085,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.108,0.19,0.066,0.0,0.0,0.0,0.0,0.0,0.114,0.001,0.0,-1.0
0.021,0.0,0.062,0.0,0.0,0.055,1.0,0.0,0.05,0.061,0.392,0.052,0.085,0.057,0.101,0.039,0.143,0.007,0.107,0.051,0.067,0.081,0.0,0.093,0.0,0.056,0.0,0.0,0.0,0.102,0.153,0.066,0.0,0.024,0.0,0.0,0.0,0.095,0.001,0.0,-1.0
0.021,0.0,0.036,0.0,0.0,0.071,1.0,0.0,0.033,0.096,0.373,0.077,0.076,0.089,0.091,0.06,0.229,0.017,0.12,0.121,0.118,0.179,0.0,0.214,0.0,0.286,0.0,0.0,0.0,0.238,0.492,0.183,0.006,0.081,0.0,0.0,0.0,0.156,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.005,0.059,0.003,0.039,0.004,0.04,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.117,0.0,0.575,0.0,0.0,0.133,0.5,0.0,0.05,0.116,0.627,0.128,0.27,0.121,0.288,0.1,0.172,0.022,0.054,0.041,0.014,0.02,0.0,0.002,0.003,0.002,0.004,0.003,0.002,0.003,0.004,0.004,0.002,0.002,0.0,0.0,0.0,0.064,0.001,0.0,-1.0
0.117,0.0,0.575,0.0,0.0,0.133,0.5,0.0,0.05,0.116,0.627,0.127,0.269,0.12,0.287,0.099,0.172,0.022,0.054,0.041,0.014,0.02,0.0,0.002,0.003,0.002,0.004,0.003,0.002,0.003,0.005,0.004,0.002,0.002,0.0,0.0,0.0,0.07,0.001,0.0,-1.0
0.117,0.0,0.575,0.0,0.0,0.133,0.5,0.0,0.05,0.116,0.627,0.127,0.269,0.12,0.287,0.099,0.172,0.022,0.054,0.041,0.014,0.02,0.0,0.002,0.003,0.002,0.004,0.003,0.002,0.003,0.005,0.004,0.002,0.002,0.0,0.0,0.0,0.07,0.001,0.0,-1.0
0.074,0.0,0.052,0.0,0.0,0.026,0.5,0.0,0.083,0.028,0.588,0.027,0.134,0.028,0.157,0.021,0.067,0.002,0.067,0.065,0.029,0.036,0.0,0.014,0.018,0.0,0.058,0.03,0.019,0.027,0.066,0.021,0.009,0.017,0.0,0.0,0.0,0.078,0.001,0.0,-1.0
0.085,0.0,0.078,0.0,0.0,0.046,0.5,0.0,0.033,0.037,0.549,0.039,0.16,0.038,0.18,0.029,0.075,0.003,0.064,0.07,0.022,0.045,0.0,0.012,0.017,0.0,0.017,0.02,0.007,0.028,0.035,0.028,0.006,0.006,0.0,0.0,0.0,0.091,0.001,0.0,-1.0
0.085,0.0,0.575,0.0,0.0,0.131,0.5,0.0,0.05,0.112,0.549,0.124,0.265,0.116,0.279,0.095,0.151,0.019,0.054,0.039,0.014,0.02,0.0,0.002,0.003,0.0,0.003,0.003,0.001,0.004,0.005,0.004,0.001,0.002,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.059,0.002,0.019,0.002,0.021,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.106,0.0,0.14,0.0,0.0,0.044,0.5,0.0,0.067,0.041,0.51,0.037,0.162,0.039,0.18,0.03,0.067,0.003,0.059,0.044,0.019,0.025,0.0,0.007,0.009,0.0,0.004,0.013,0.0,0.009,0.007,0.01,0.006,0.007,0.0,0.0,0.0,0.071,0.002,0.0,-1.0
0.106,0.0,0.161,0.0,0.0,0.075,0.5,0.0,0.033,0.074,0.451,0.065,0.173,0.071,0.187,0.054,0.102,0.007,0.068,0.053,0.033,0.035,0.0,0.022,0.021,0.0,0.01,0.037,0.006,0.031,0.029,0.024,0.015,0.014,0.0,0.0,0.0,0.094,0.002,0.0,-1.0
0.117,0.0,0.098,0.0,0.0,0.056,0.5,0.0,0.033,0.045,0.471,0.045,0.148,0.045,0.164,0.034,0.084,0.004,0.068,0.057,0.028,0.043,0.0,0.019,0.019,0.0,0.035,0.033,0.005,0.024,0.021,0.031,0.014,0.014,0.0,0.0,0.0,0.1,0.002,0.0,-1.0
0.117,0.0,0.067,0.0,0.0,0.028,0.5,0.0,0.033,0.028,0.471,0.031,0.141,0.029,0.158,0.022,0.06,0.002,0.066,0.053,0.026,0.029,0.0,0.013,0.014,0.0,0.033,0.023,0.019,0.019,0.014,0.014,0.012,0.014,0.0,0.0,0.0,0.085,0.002,0.0,-1.0
0.128,0.0,0.202,0.0,0.0,0.058,0.5,0.0,0.083,0.067,0.549,0.068,0.208,0.067,0.225,0.053,0.104,0.007,0.059,0.053,0.017,0.024,0.0,0.009,0.01,0.0,0.023,0.01,0.013,0.01,0.013,0.009,0.004,0.006,0.0,0.0,0.0,0.072,0.001,0.0,-1.0
0.085,0.0,0.389,0.0,0.0,0.087,0.5,0.0,0.05,0.078,0.529,0.065,0.216,0.073,0.232,0.058,0.092,0.007,0.055,0.038,0.015,0.019,0.0,0.003,0.003,0.0,0.001,0.003,0.0,0.004,0.002,0.004,0.002,0.002,0.0,0.0,0.0,0.059,0.001,0.0,-1.0
0.085,0.0,0.264,0.0,0.0,0.061,0.5,0.0,0.033,0.057,0.471,0.048,0.181,0.054,0.196,0.042,0.074,0.004,0.056,0.038,0.016,0.019,0.0,0.004,0.005,0.0,0.002,0.007,0.001,0.005,0.003,0.004,0.003,0.003,0.0,0.0,0.0,0.067,0.001,0.0,-1.0
0.085,0.0,0.264,0.0,0.0,0.061,0.5,0.0,0.033,0.057,0.471,0.048,0.18,0.054,0.195,0.041,0.074,0.004,0.056,0.038,0.016,0.019,0.0,0.004,0.005,0.0,0.002,0.007,0.001,0.005,0.003,0.004,0.003,0.003,0.0,0.0,0.0,0.067,0.001,0.0,-1.0
0.117,0.0,0.181,0.0,0.0,0.069,0.5,0.0,0.083,0.065,0.667,0.068,0.207,0.066,0.23,0.053,0.123,0.008,0.059,0.05,0.02,0.029,0.001,0.009,0.016,0.0,0.022,0.027,0.004,0.009,0.012,0.01,0.007,0.009,0.0,0.0,0.0,0.074,0.001,0.0,-1.0
0.106,0.0,0.098,0.0,0.0,0.052,0.5,0.0,0.083,0.048,0.588,0.049,0.182,0.048,0.203,0.038,0.09,0.004,0.064,0.059,0.026,0.036,0.002,0.016,0.024,0.0,0.037,0.047,0.007,0.015,0.021,0.016,0.013,0.015,0.0,0.0,0.0,0.081,0.002,0.0,-1.0
0.096,0.0,0.078,0.0,0.0,0.033,0.5,0.0,0.1,0.033,0.529,0.036,0.167,0.034,0.185,0.027,0.066,0.002,0.066,0.064,0.026,0.032,0.0,0.014,0.013,0.0,0.045,0.02,0.013,0.019,0.007,0.018,0.013,0.012,0.0,0.0,0.0,0.097,0.002,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.003,0.059,0.002,0.024,0.002,0.026,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
